54,99,46012,142.270-998N190054
54,06,46009,142.270-999N190054
54,99,46009,142.270-999N190054
54,06,46002,142.366-997N197554
54,99,46002,142.366-997N197554
54,06,46001,142.366-998N197554
54,99,46001,142.366-998N197554
54,06,46000,142.366-999N190054
54,99,46000,142.366-999N190054
54,06,46015,142.374-998N197254
54,99,46015,142.374-998N197254
54,06,46014,142.374-999Y197554
54,99,46014,142.374-999Y197554
54,06,46004,142.422-998Y197554
54,99,46004,142.422-998Y197554
54,06,46003,142.422-999N190054
54,99,46003,142.422-999N190054
54,06,46006,142.432-998N190054
54,99,46006,142.432-998N190054
54,06,46005,142.432-999Y197554
54,99,46005,142.432-999Y197554
54,06,46010,142.830-001N199954
54,99,46010,142.830-001N199954
54,06,,142.830-001Y201554
54,99,,142.830-001Y201554
61,99,37119,142.869-001N199961
61,99,37119,142.869-001N202061
54,06,46008,142.869-002N199954
54,99,46008,142.869-002N199954
54,06,46016,142.869-003N199954
54,99,46016,142.869-003N199954
54,06,46017,142.869-004N199954
54,99,46017,142.869-004N199954
61,02,37117,142.905-001N199961
61,99,37117,142.905-001N199961
61,02,,142.905-001Y201561
61,99,,142.905-001Y201561
61,02,,142.905-001Y201761
61,99,,142.905-001Y201761
61,02,,142.905-001Y202061
61,99,,142.905-001Y202061
73,99,,142.909-001Y201773
73,99,,142.909-001Y202073
73,99,,142.909-002N201773
73,99,,142.909-002N202073
61,02,37111,142.911-001Y199961
61,99,37111,142.911-001Y199961
61,02,,142.911-001Y201761
61,99,,142.911-001Y201761
61,02,,142.911-001Y202061
61,99,,142.911-001Y202061
61,02,37112,142.914-001N199961
61,99,37112,142.914-001N199961
61,02,,142.914-001Y201561
61,99,,142.914-001Y201561
61,02,,142.914-001Y201761
61,99,,142.914-001Y201761
61,02,,142.914-001Y202061
61,99,,142.914-001Y202061
61,99,37118,142.914-002N199961
61,99,37118,142.914-002N202061
61,02,37113,142.923-001N199961
61,99,37113,142.923-001N199961
61,02,,142.923-001Y201561
61,99,,142.923-001Y201561
61,02,,142.923-001Y201761
61,99,,142.923-001Y201761
61,02,,142.923-001Y202061
61,99,,142.923-001Y202061
54,02,46011,142.926-001N199954
54,06,46011,142.926-001N199954
54,99,46011,142.926-001N199954
54,02,46011,142.926-001N202054
54,06,46011,142.926-001N202054
54,99,46011,142.926-001N202054
61,99,37114,142.929-001N199961
61,99,,142.929-001Y201561
61,99,,142.929-001Y201761
61,99,,142.929-001Y202061
61,02,37115,142.932-001N199961
61,99,37115,142.932-001N199961
61,02,,142.932-001Y201561
61,99,,142.932-001Y201561
61,02,,142.932-001Y201761
61,99,,142.932-001Y201761
61,02,,142.932-001Y202061
61,99,,142.932-001Y202061
61,99,37116,142.944-001N199961
61,99,,142.944-001Y201561
61,99,,142.944-001Y201761
61,99,,142.944-001Y202061
73,99,54185,143.1001-001Y199773
73,99,,143.1001-001Y201773
73,99,,143.1001-001Y202073
73,99,54114,143.1003-001Y199873
73,99,,143.1003-001Y201773
73,99,,143.1003-001Y202073
61,99,37097,143.221-001Y198561
61,99,37097,143.221-001Y202061
61,99,37099,143.221-002N198561
61,99,,143.221-002Y201561
61,99,,143.221-002Y202061
61,99,37009,143.221-998N198561
61,99,37008,143.221-999Y198561
61,01,37080,143.911-001Y197461
61,99,37080,143.911-001Y197461
61,01,37080,143.911-001Y202061
61,99,37080,143.911-001Y202061
61,01,37085,143.911-002Y197461
61,99,37085,143.911-002Y197461
61,01,37085,143.911-002Y202061
61,99,37085,143.911-002Y202061
61,01,37090,143.921-001Y197461
61,99,37090,143.921-001Y197461
61,01,37090,143.921-001Y202061
61,99,37090,143.921-001Y202061
61,01,37095,143.921-002Y197461
61,99,37095,143.921-002Y197461
61,01,37095,143.921-002Y202061
61,99,37095,143.921-002Y202061
61,01,37015,143.931-001Y197561
61,99,37015,143.931-001Y197561
61,01,37020,143.931-002Y197361
61,99,37020,143.931-002Y197361
61,01,37020,143.931-002Y202061
61,99,37020,143.931-002Y202061
61,01,37025,143.941-001Y197561
61,99,37025,143.941-001Y197561
61,01,37025,143.941-001Y202061
61,99,37025,143.941-001Y202061
61,01,37030,143.941-002Y197561
61,99,37030,143.941-002Y197561
61,01,37030,143.941-002Y202061
61,99,37030,143.941-002Y202061
61,02,37130,144.080-001N194361
61,99,37130,144.080-001N194361
61,02,37130,144.080-001N202061
61,99,37130,144.080-001N202061
61,02,37120,144.083-001N199961
61,99,37120,144.083-001N199961
61,02,,144.083-001Y201561
61,99,,144.083-001Y201561
61,02,,144.083-001Y201761
61,99,,144.083-001Y201761
61,02,,144.083-001Y202061
61,99,,144.083-001Y202061
61,02,37013,144.480-001Y197461
61,99,37013,144.480-001Y197461
61,02,37013,144.480-001Y202061
61,99,37013,144.480-001Y202061
61,02,37014,144.480-002Y197461
61,99,37014,144.480-002Y197461
61,02,37014,144.480-002Y202061
61,99,37014,144.480-002Y202061
61,02,37010,144.480-998Y194061
61,99,37010,144.480-998Y194061
61,02,37005,144.480-999Y197961
61,99,37005,144.480-999Y197961
61,02,37060,144.490-001Y197461
61,99,37060,144.490-001Y197461
61,02,37060,144.490-001Y202061
61,99,37060,144.490-001Y202061
61,02,37070,144.490-002N197461
61,99,37070,144.490-002N197461
61,02,37070,144.490-002N202061
61,99,37070,144.490-002N202061
61,02,37012,144.510-001N194561
61,99,37012,144.510-001N194561
61,02,37012,144.510-001N202061
61,99,37012,144.510-001N202061
61,99,37150,144.610-001Y195861
61,99,37150,144.610-001Y202061
61,99,37155,144.610-002N195861
61,99,37155,144.610-002N202061
61,99,37100,146.130-001N194561
61,99,37100,146.130-001N202061
61,99,37110,147.120-001Y199261
61,99,37110,147.120-001Y202061
73,99,54780,149.035-001N199373
73,99,,149.035-001Y201573
73,99,,149.035-001Y201773
73,99,,149.035-001Y202073
73,99,54790,149.051-001N198673
73,99,,149.051-001Y201573
73,99,,149.051-001Y201773
73,99,,149.051-001Y202073
61,02,37007,149.071-001Y197861
61,99,37007,149.071-001Y197861
61,02,37007,149.071-001Y202061
61,99,37007,149.071-001Y202061
61,02,37011,149.076-001Y197461
61,99,37011,149.076-001Y197461
61,02,37011,149.076-001Y202061
61,99,37011,149.076-001Y202061
73,99,54820,149.200-001Y200273
73,99,,149.200-001Y201773
73,99,,149.200-001Y202073
26,99,19175,150.100-001N194526
26,99,19175,150.100-001N202026
26,99,19174,150.465-001N199526
26,99,,150.465-001Y201526
26,99,,150.465-001Y201726
26,99,,150.465-001Y202026
26,07,19711,160.261-001N198726
26,99,19711,160.261-001N198726
26,07,,160.261-001Y201526
26,99,,160.261-001Y201526
26,07,,160.261-001Y201726
26,99,,160.261-001Y201726
26,07,,160.261-001Y202026
26,99,,160.261-001Y202026
73,99,54112,161.409-001N199473
73,99,,161.409-001Y201573
73,99,,161.409-001Y201773
73,99,,161.409-001Y202073
26,99,,166.715-001Y202126
38,99,26147,167.020-001N199638
38,99,,167.020-001Y201538
38,99,,167.020-001Y201738
38,99,,167.020-001Y202038
38,99,26148,167.020-999N199638
38,99,26149,167.023-001N199638
38,99,26149,167.023-001N202038
38,06,26150,167.031-001N198638
38,99,26150,167.031-001N198638
38,06,,167.031-001N201738
38,99,,167.031-001N201738
38,06,,167.031-001N202038
38,99,,167.031-001N202038
73,99,54090,167.031-002N199273
73,99,54090,167.031-002N202073
26,99,19710,171.181-001N198926
26,99,,171.181-001Y201526
26,99,,171.181-001Y201726
26,99,,171.181-001Y202026
26,01,19712,173.754-001N200926
26,02,19712,173.754-001N200926
26,07,19712,173.754-001N200926
26,99,19712,173.754-001N200926
26,01,,173.754-001N201726
26,02,,173.754-001N201726
26,07,,173.754-001N201726
26,99,,173.754-001N201726
26,01,,173.754-001N202026
26,02,,173.754-001N202026
26,07,,173.754-001N202026
26,99,,173.754-001N202026
14,01,,188.027-001Y201714
14,99,,188.027-001Y201714
14,01,,188.027-001Y202014
14,99,,188.027-001Y202014
14,01,,188.028-001Y201914
14,99,,188.028-001Y201914
14,01,,188.028-001Y202014
14,99,,188.028-001Y202014
14,01,61015,188.030-001Y201114
14,02,61015,188.030-001Y201114
14,04,61015,188.030-001Y201114
14,99,61015,188.030-001Y201114
14,01,,188.030-001Y201714
14,02,,188.030-001Y201714
14,04,,188.030-001Y201714
14,99,,188.030-001Y201714
14,01,,188.030-001Y202014
14,02,,188.030-001Y202014
14,04,,188.030-001Y202014
14,99,,188.030-001Y202014
14,01,,188.056-001Y201914
14,99,,188.056-001Y201914
14,01,,188.056-001Y202014
14,99,,188.056-001Y202014
14,01,,188.057-001Y201914
14,99,,188.057-001Y201914
14,01,,188.057-001Y202014
14,99,,188.057-001Y202014
14,01,,188.058-001Y201914
14,99,,188.058-001Y201914
14,01,,188.058-001Y202014
14,99,,188.058-001Y202014
14,01,61020,188.075-001Y197914
14,99,61020,188.075-001Y197914
14,01,,188.075-001Y201714
14,99,,188.075-001Y201714
14,01,,188.075-001Y202014
14,99,,188.075-001Y202014
14,01,36122,188.075-999Y197914
14,02,36122,188.075-999Y197914
14,04,36122,188.075-999Y197914
14,99,36122,188.075-999Y197914
14,01,61001,188.080-001Y200514
14,99,61001,188.080-001Y200514
14,01,,188.080-001Y201714
14,99,,188.080-001Y201714
14,01,,188.080-001Y202014
14,99,,188.080-001Y202014
14,01,61010,188.080-002Y198614
14,99,61010,188.080-002Y198614
14,01,61010,188.080-002Y202014
14,99,61010,188.080-002Y202014
14,01,36120,188.080-998Y197914
14,02,36120,188.080-998Y197914
14,03,36120,188.080-998Y197914
14,04,36120,188.080-998Y197914
14,99,36120,188.080-998Y197914
14,01,36119,188.080-999Y200514
14,99,36119,188.080-999Y200514
14,01,,188.375-001Y201914
14,99,,188.375-001Y201914
14,01,,188.375-001Y202014
14,99,,188.375-001Y202014
14,01,,188.375-002Y201914
14,99,,188.375-002Y201914
14,01,,188.375-002Y202014
14,99,,188.375-002Y202014
55,99,36351,190.142-001N199855
55,99,36351,190.142-001N202055
55,99,36346,190.246-001N200255
55,99,36347,190.246-002N200255
48,03,27017,190.308-001N199648
48,99,27017,190.308-001N199648
48,03,27017,190.308-001N202048
48,99,27017,190.308-001N202048
55,99,36348,190.528-001N200255
55,99,36349,190.531-001N200255
55,99,36375,190.621-001Y200755
55,99,,190.621-001Y201755
55,99,,190.621-001Y202055
55,99,36377,190.621-002Y200755
55,99,,190.621-002Y201755
55,99,,190.621-002Y202055
55,99,36380,191.331-999Y197555
55,99,36194,191.658-001N199955
55,99,,191.658-001Y201555
55,99,,191.658-001Y201755
55,99,,191.658-001Y202055
55,99,36006,191.677-001Y200255
55,99,36006,191.677-001Y202055
55,99,,191.677-001Y202155
55,99,36007,191.677-002Y200255
55,99,36007,191.677-002Y202055
55,99,,191.677-002Y202155
55,99,36008,191.677-003Y200255
55,99,36008,191.677-003Y202055
55,99,,191.677-003Y202155
55,99,36009,191.677-004Y200255
55,99,36009,191.677-004Y202055
55,99,,191.677-004Y202155
55,99,,191.677-005Y202155
55,99,36192,191.677-998Y199755
55,99,36190,191.677-999Y198855
55,99,36195,191.767-001N199255
55,99,36197,191.771-001N199255
55,99,36199,191.775-001N199355
55,99,36198,191.776-001N199355
55,99,36334,191.905-001Y200755
55,99,36334,191.905-001Y202055
55,99,36335,191.905-002Y200755
55,99,,191.905-002Y201755
55,99,,191.905-002Y202055
55,99,36336,191.905-003Y200755
55,99,,191.905-003Y201755
55,99,,191.905-003Y202055
55,99,36339,191.905-004Y200255
55,99,,191.905-004Y201755
55,99,,191.905-004Y202055
55,99,36344,191.905-005Y200255
55,99,,191.905-005Y201755
55,99,,191.905-005Y202055
55,99,36343,191.905-996Y200255
55,99,36342,191.905-997Y199455
55,99,36341,191.905-998Y199455
55,99,36340,191.905-999Y199455
55,99,36337,191.910-001Y200755
55,99,,191.910-001Y201755
55,99,,191.910-001Y202055
26,07,19857,191.914-001Y200726
26,99,19857,191.914-001Y200726
26,07,,191.914-001Y201726
26,99,,191.914-001Y201726
26,07,,191.914-001Y202026
26,99,,191.914-001Y202026
26,07,19858,191.914-002Y200726
26,99,19858,191.914-002Y200726
26,07,,191.914-002Y201726
26,99,,191.914-002Y201726
26,07,,191.914-002Y202026
26,99,,191.914-002Y202026
26,99,19859,191.914-003Y200726
26,99,,191.914-003Y201726
26,99,,191.914-003Y202026
55,99,36466,192.043-999Y199255
55,99,36429,192.1064-001N199155
55,99,59060,192.1102-002N200355
55,99,36404,192.1110-001N199855
55,99,36415,192.1110-002N199655
61,01,,192.2015-001Y201461
61,99,,192.2015-001Y201461
61,01,,192.2015-001Y202061
61,99,,192.2015-001Y202061
61,01,,192.2015-002N201461
61,99,,192.2015-002N201461
61,01,,192.2015-002N202061
61,99,,192.2015-002N202061
55,99,,192.2260-001Y201455
55,99,,192.2260-001Y201755
55,99,,192.2260-001Y202055
55,99,,192.2260-002Y201455
55,99,,192.2260-002Y201755
55,99,,192.2260-002Y202055
55,99,,192.2310-001Y201555
55,99,,192.2310-001Y201755
55,99,,192.2310-001Y202055
55,99,,192.2315-001Y201455
55,99,,192.2315-001Y201755
55,99,,192.2315-001Y202055
55,99,,192.2435-001Y201455
73,99,,192.2435-001Y201773
73,99,,192.2435-001Y202073
55,99,,192.2475-001Y201455
55,99,,192.2475-001Y201755
55,99,,192.2475-001Y202055
55,99,,192.2475-002Y201555
55,99,,192.2475-002Y202055
26,99,,192.2480-001Y201426
26,99,,192.2480-001Y201726
26,99,,192.2480-001Y202026
55,99,,192.2490-001N201255
73,99,,192.2490-001N201773
73,99,,192.2490-001N202073
55,99,,192.2495-001Y201555
55,99,,192.2495-001Y201755
55,99,,192.2495-001Y202055
55,99,,192.2495-002Y201555
55,99,,192.2495-002Y201755
55,99,,192.2495-002Y202055
55,99,,192.2495-003Y201555
55,99,,192.2495-003Y201755
55,99,,192.2495-003Y202055
55,99,36011,192.300-001N198755
55,99,,192.300-001Y201555
55,99,,192.300-001Y201755
55,99,,192.300-001Y202055
55,99,36014,192.320-001Y191955
55,99,,192.320-001Y201755
55,99,,192.320-001Y202055
55,99,36465,192.665-001N199255
55,99,,192.665-001Y201555
55,99,,192.665-001Y201755
55,99,,192.665-001Y202055
55,99,36460,192.744-001N198655
73,99,,192.744-001N201773
73,99,,192.744-001N202073
55,99,36400,193.315-001Y198455
55,99,,193.315-001Y201755
55,99,,193.315-001Y202055
55,99,36405,193.315-002N198455
55,99,,193.315-002Y201555
55,99,,193.315-002Y201755
55,99,,193.315-002Y202055
55,99,,193.315-003Y201755
55,99,,193.315-003Y202055
55,99,,193.315-004Y201755
55,99,,193.315-004Y202055
55,99,,193.315-005Y201755
55,99,,193.315-005Y202055
55,99,,193.315-006Y201755
55,99,,193.315-006Y202055
55,99,,193.315-007Y201755
55,99,,193.315-007Y202055
55,99,36161,194.110-001N190955
55,99,36161,194.110-001N202055
55,99,36165,194.200-001N199755
55,99,,194.200-001Y201555
55,99,,194.200-001Y201755
55,99,,194.200-001Y202055
55,99,36601,194.275-001Y200855
55,99,36601,194.275-001Y202055
26,07,19878,194.280-001Y200826
26,99,19878,194.280-001Y200826
26,07,19878,194.280-001Y202026
26,99,19878,194.280-001Y202026
55,99,36600,194.410-001Y198755
55,99,,194.410-001Y201755
55,99,,194.410-001Y202055
55,99,36602,194.410-002Y199655
55,99,,194.410-002Y201755
55,99,,194.410-002Y202055
55,99,36603,194.410-003Y199655
55,99,,194.410-003Y201755
55,99,,194.410-003Y202055
55,99,36604,194.410-004Y199655
55,99,,194.410-004Y201755
55,99,,194.410-004Y202055
55,99,36605,194.410-005Y199655
55,99,,194.410-005Y201755
55,99,,194.410-005Y202055
55,99,36048,194.425-001Y199555
55,99,,194.425-001Y201755
55,99,,194.425-001Y202055
54,05,47110,194.503-001N199954
54,99,47110,194.503-001N199954
54,05,,194.509-001N202054
54,99,,194.509-001N202054
35,99,32611,195.017-001Y200535
35,99,32612,195.017-002Y200535
35,99,32617,195.017-003Y200535
35,99,32618,195.017-004Y200535
35,99,32622,195.017-999Y200535
35,99,32310,195.020-979N197535
35,99,32300,195.020-980Y197535
35,43,32290,195.020-981N195035
35,99,32290,195.020-981N195035
35,43,32280,195.020-982Y197535
35,99,32280,195.020-982Y197535
35,99,32272,195.020-983Y190035
35,99,32262,195.020-984Y190035
35,99,32261,195.020-985Y197935
35,05,32140,195.020-986Y190035
35,13,32140,195.020-986Y190035
35,23,32140,195.020-986Y190035
35,33,32140,195.020-986Y190035
35,43,32140,195.020-986Y190035
35,64,32140,195.020-986Y190035
35,73,32140,195.020-986Y190035
35,83,32140,195.020-986Y190035
35,99,32140,195.020-986Y190035
35,02,32130,195.020-987Y197535
35,99,32130,195.020-987Y197535
35,02,32120,195.020-988Y190035
35,99,32120,195.020-988Y190035
35,05,32110,195.020-989Y190035
35,13,32110,195.020-989Y190035
35,23,32110,195.020-989Y190035
35,33,32110,195.020-989Y190035
35,43,32110,195.020-989Y190035
35,64,32110,195.020-989Y190035
35,73,32110,195.020-989Y190035
35,83,32110,195.020-989Y190035
35,99,32110,195.020-989Y190035
35,05,32100,195.020-990Y190035
35,13,32100,195.020-990Y190035
35,23,32100,195.020-990Y190035
35,33,32100,195.020-990Y190035
35,43,32100,195.020-990Y190035
35,64,32100,195.020-990Y190035
35,73,32100,195.020-990Y190035
35,83,32100,195.020-990Y190035
35,99,32100,195.020-990Y190035
35,05,32090,195.020-991Y190035
35,13,32090,195.020-991Y190035
35,23,32090,195.020-991Y190035
35,33,32090,195.020-991Y190035
35,43,32090,195.020-991Y190035
35,64,32090,195.020-991Y190035
35,73,32090,195.020-991Y190035
35,83,32090,195.020-991Y190035
35,99,32090,195.020-991Y190035
35,03,32080,195.020-992Y197535
35,05,32080,195.020-992Y197535
35,10,32080,195.020-992Y197535
35,13,32080,195.020-992Y197535
35,20,32080,195.020-992Y197535
35,23,32080,195.020-992Y197535
35,30,32080,195.020-992Y197535
35,33,32080,195.020-992Y197535
35,40,32080,195.020-992Y197535
35,43,32080,195.020-992Y197535
35,60,32080,195.020-992Y197535
35,64,32080,195.020-992Y197535
35,71,32080,195.020-992Y197535
35,73,32080,195.020-992Y197535
35,81,32080,195.020-992Y197535
35,83,32080,195.020-992Y197535
35,99,32080,195.020-992Y197535
35,03,32070,195.020-993Y190035
35,05,32070,195.020-993Y190035
35,10,32070,195.020-993Y190035
35,13,32070,195.020-993Y190035
35,20,32070,195.020-993Y190035
35,23,32070,195.020-993Y190035
35,30,32070,195.020-993Y190035
35,33,32070,195.020-993Y190035
35,40,32070,195.020-993Y190035
35,43,32070,195.020-993Y190035
35,60,32070,195.020-993Y190035
35,64,32070,195.020-993Y190035
35,71,32070,195.020-993Y190035
35,73,32070,195.020-993Y190035
35,81,32070,195.020-993Y190035
35,83,32070,195.020-993Y190035
35,99,32070,195.020-993Y190035
35,01,32060,195.020-994Y190035
35,02,32060,195.020-994Y190035
35,03,32060,195.020-994Y190035
35,04,32060,195.020-994Y190035
35,05,32060,195.020-994Y190035
35,10,32060,195.020-994Y190035
35,11,32060,195.020-994Y190035
35,12,32060,195.020-994Y190035
35,13,32060,195.020-994Y190035
35,20,32060,195.020-994Y190035
35,21,32060,195.020-994Y190035
35,22,32060,195.020-994Y190035
35,23,32060,195.020-994Y190035
35,30,32060,195.020-994Y190035
35,31,32060,195.020-994Y190035
35,32,32060,195.020-994Y190035
35,33,32060,195.020-994Y190035
35,40,32060,195.020-994Y190035
35,41,32060,195.020-994Y190035
35,42,32060,195.020-994Y190035
35,43,32060,195.020-994Y190035
35,50,32060,195.020-994Y190035
35,60,32060,195.020-994Y190035
35,61,32060,195.020-994Y190035
35,62,32060,195.020-994Y190035
35,63,32060,195.020-994Y190035
35,64,32060,195.020-994Y190035
35,70,32060,195.020-994Y190035
35,71,32060,195.020-994Y190035
35,72,32060,195.020-994Y190035
35,73,32060,195.020-994Y190035
35,80,32060,195.020-994Y190035
35,81,32060,195.020-994Y190035
35,82,32060,195.020-994Y190035
35,83,32060,195.020-994Y190035
35,99,32060,195.020-994Y190035
35,04,32050,195.020-995N190035
35,05,32050,195.020-995N190035
35,12,32050,195.020-995N190035
35,13,32050,195.020-995N190035
35,22,32050,195.020-995N190035
35,23,32050,195.020-995N190035
35,32,32050,195.020-995N190035
35,33,32050,195.020-995N190035
35,42,32050,195.020-995N190035
35,43,32050,195.020-995N190035
35,62,32050,195.020-995N190035
35,64,32050,195.020-995N190035
35,72,32050,195.020-995N190035
35,73,32050,195.020-995N190035
35,82,32050,195.020-995N190035
35,83,32050,195.020-995N190035
35,99,32050,195.020-995N190035
35,04,32040,195.020-996Y190035
35,05,32040,195.020-996Y190035
35,12,32040,195.020-996Y190035
35,13,32040,195.020-996Y190035
35,22,32040,195.020-996Y190035
35,23,32040,195.020-996Y190035
35,32,32040,195.020-996Y190035
35,33,32040,195.020-996Y190035
35,42,32040,195.020-996Y190035
35,43,32040,195.020-996Y190035
35,62,32040,195.020-996Y190035
35,64,32040,195.020-996Y190035
35,72,32040,195.020-996Y190035
35,73,32040,195.020-996Y190035
35,82,32040,195.020-996Y190035
35,83,32040,195.020-996Y190035
35,99,32040,195.020-996Y190035
35,01,32030,195.020-997Y190035
35,05,32030,195.020-997Y190035
35,13,32030,195.020-997Y190035
35,23,32030,195.020-997Y190035
35,33,32030,195.020-997Y190035
35,43,32030,195.020-997Y190035
35,64,32030,195.020-997Y190035
35,70,32030,195.020-997Y190035
35,73,32030,195.020-997Y190035
35,80,32030,195.020-997Y190035
35,83,32030,195.020-997Y190035
35,99,32030,195.020-997Y190035
35,01,32020,195.020-998Y195035
35,02,32020,195.020-998Y195035
35,03,32020,195.020-998Y195035
35,04,32020,195.020-998Y195035
35,05,32020,195.020-998Y195035
35,10,32020,195.020-998Y195035
35,11,32020,195.020-998Y195035
35,12,32020,195.020-998Y195035
35,13,32020,195.020-998Y195035
35,20,32020,195.020-998Y195035
35,21,32020,195.020-998Y195035
35,22,32020,195.020-998Y195035
35,23,32020,195.020-998Y195035
35,30,32020,195.020-998Y195035
35,31,32020,195.020-998Y195035
35,32,32020,195.020-998Y195035
35,33,32020,195.020-998Y195035
35,40,32020,195.020-998Y195035
35,41,32020,195.020-998Y195035
35,42,32020,195.020-998Y195035
35,43,32020,195.020-998Y195035
35,50,32020,195.020-998Y195035
35,60,32020,195.020-998Y195035
35,61,32020,195.020-998Y195035
35,62,32020,195.020-998Y195035
35,63,32020,195.020-998Y195035
35,64,32020,195.020-998Y195035
35,70,32020,195.020-998Y195035
35,71,32020,195.020-998Y195035
35,72,32020,195.020-998Y195035
35,73,32020,195.020-998Y195035
35,80,32020,195.020-998Y195035
35,81,32020,195.020-998Y195035
